record_id,person_id,name,alias,dob,prior_offences,gang_affiliation,known_address,ground_truth_flag
UP-CRIM-0348,UP00348,Rakesh Pal,Rakesh Pal @ Don,1976-02-08,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-Central-Ring,"69, Near Kotwali PS, Ghaziabad, Uttar Pradesh",core_gang
UP-CRIM-0349,UP00349,Dharmendra Ansari,,1999-12-06,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-East-Ring,"218, Near Gorakhnath PS, Gorakhpur, Uttar Pradesh",core_gang
UP-CRIM-0350,UP00350,Aslam Pandey,,1998-10-11,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-West-Ring,"149, Near Etmadpur PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0351,UP00351,Deepak Qureshi,,1984-02-05,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-Central-Ring,"38, Near Gomti Nagar PS, Lucknow, Uttar Pradesh",core_gang
UP-CRIM-0352,UP00352,Chhotu Tomar,,1999-03-09,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-East-Ring,"167, Near Baradari PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0353,UP00353,Brijesh Dubey,,2002-03-25,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-West-Ring,"111, Near Kotwali PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0354,UP00354,Akhilesh Rajput,,1989-06-09,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-Central-Ring,"102, Near Chakeri PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0355,UP00355,Santosh Chauhan,,1989-02-18,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-East-Ring,"101, Near Sipri Bazar PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0356,UP00356,Alok Gautam,,1982-01-24,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-West-Ring,"221, Near Prem Nagar PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0357,UP00357,Amit Shukla,Amit Shukla @ Kabadi,1976-07-23,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-Central-Ring,"200, Near Sector 39 PS, Gautam Buddha Nagar (Noida), Uttar Pradesh",core_gang
UP-CRIM-0358,UP00358,Akhilesh Nagar,,1998-07-23,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-East-Ring,"92, Near Dhoomanganj PS, Prayagraj, Uttar Pradesh",core_gang
UP-CRIM-0359,UP00359,Atiq Qureshi,,1977-02-06,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-West-Ring,"209, Near Baradari PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0360,UP00360,Atiq Chaudhary,,2001-10-23,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-Central-Ring,"120, Near Naini PS, Prayagraj, Uttar Pradesh",core_gang
UP-CRIM-0361,UP00361,Chhotu Nishad,,1975-07-16,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-East-Ring,"166, Near Collectorganj PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0362,UP00362,Neeraj Gautam,,1988-01-27,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-West-Ring,"32, Near Sahibabad PS, Ghaziabad, Uttar Pradesh",core_gang
UP-CRIM-0363,UP00363,Munna Tomar,,1998-11-28,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-Central-Ring,"131, Near Sikandra PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0364,UP00364,Akhilesh Gautam,Akhilesh Gautam @ Chacha,1996-01-27,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-East-Ring,"179, Near Nauchandi PS, Meerut, Uttar Pradesh",core_gang
UP-CRIM-0365,UP00365,Brijesh Yadav,Brijesh Yadav @ Netaji,1988-01-20,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-West-Ring,"29, Near Sihani Gate PS, Ghaziabad, Uttar Pradesh",core_gang
UP-CRIM-0366,UP00366,Mukhtar Tripathi,,1985-03-04,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-Central-Ring,"196, Near Brahmpuri PS, Meerut, Uttar Pradesh",core_gang
UP-CRIM-0367,UP00367,Abhay Srivastav,,2002-07-14,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-East-Ring,"82, Near Knowledge Park PS, Gautam Buddha Nagar (Noida), Uttar Pradesh",core_gang
UP-CRIM-0368,UP00368,Brijesh Chauhan,,1980-04-11,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-West-Ring,"203, Near Shahganj PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0369,UP00369,Sonu Gautam,,1977-11-14,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-Central-Ring,"212, Near Prem Nagar PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0370,UP00370,Neeraj Chaudhary,,1994-07-08,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-East-Ring,"204, Near Indirapuram PS, Ghaziabad, Uttar Pradesh",core_gang
UP-CRIM-0371,UP00371,Rizwan Pandey,Rizwan Pandey @ Pahalwan,1999-05-23,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-West-Ring,"12, Near Partapur PS, Meerut, Uttar Pradesh",core_gang
UP-CRIM-0372,UP00372,Alok Bind,Alok Bind @ Urf Chhotu,1989-10-04,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-Central-Ring,"179, Near Lisari Gate PS, Meerut, Uttar Pradesh",core_gang
UP-CRIM-0373,UP00373,Mukhtar Dubey,,1981-01-03,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-East-Ring,"241, Near Chinhat PS, Lucknow, Uttar Pradesh",core_gang
UP-CRIM-0374,UP00374,Ramesh Rajput,,1992-12-26,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-West-Ring,"44, Near Sihani Gate PS, Ghaziabad, Uttar Pradesh",core_gang
UP-CRIM-0375,UP00375,Santosh Jaiswal,,1986-12-19,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-Central-Ring,"113, Near Chetganj PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0376,UP00376,Gufran Pal,,1993-05-16,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-East-Ring,"121, Near Dashashwamedh PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0377,UP00377,Santosh Singh,,1996-09-03,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-West-Ring,"248, Near Civil Lines PS, Prayagraj, Uttar Pradesh",core_gang
UP-CRIM-0378,UP00378,Abhay Rawat,,1990-08-07,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-Central-Ring,"115, Near Mahanagar PS, Lucknow, Uttar Pradesh",core_gang
UP-CRIM-0379,UP00379,Ajay Qureshi,Ajay Qureshi @ Shooter,1978-09-22,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-East-Ring,"104, Near Surajpur PS, Gautam Buddha Nagar (Noida), Uttar Pradesh",core_gang
UP-CRIM-0380,UP00380,Brijesh Gurjar,,1985-08-14,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-West-Ring,"169, Near Barra PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0381,UP00381,Chhotu Gurjar,,1983-04-08,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-Central-Ring,"146, Near Govind Nagar PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0382,UP00382,Atiq Nagar,,1982-05-23,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-East-Ring,"13, Near Chakeri PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0383,UP00383,Alok Khan,Alok Khan @ Don,1980-06-15,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-West-Ring,"118, Near Sigra PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0384,UP00384,Dharmendra Singh,,1997-01-19,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-Central-Ring,"96, Near Phase 2 PS, Gautam Buddha Nagar (Noida), Uttar Pradesh",core_gang
UP-CRIM-0385,UP00385,Rajesh Kushwaha,,2003-10-07,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-East-Ring,"191, Near Partapur PS, Meerut, Uttar Pradesh",core_gang
UP-CRIM-0386,UP00386,Guddu Pal,,1993-11-21,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-West-Ring,"246, Near Izzatnagar PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0387,UP00387,Ravindra Rajput,Ravindra Rajput @ Pandit,1986-01-16,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"197, Near Sahibabad PS, Ghaziabad, Uttar Pradesh",core_gang
UP-CRIM-0388,UP00388,Mahesh Tripathi,,1977-11-10,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-East-Ring,"144, Near Collectorganj PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0389,UP00389,Atiq Yadav,,1982-01-09,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-West-Ring,"46, Near Barra PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0390,UP00390,Guddu Siddiqui,,1981-10-04,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-Central-Ring,"201, Near Chowk PS, Lucknow, Uttar Pradesh",core_gang
UP-CRIM-0391,UP00391,Dhananjay Pandey,,1992-02-24,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-East-Ring,"122, Near Chetganj PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0392,UP00392,Brijesh Tyagi,Brijesh Tyagi @ Chacha,1989-11-24,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-West-Ring,"158, Near Gomti Nagar PS, Lucknow, Uttar Pradesh",core_gang
UP-CRIM-0393,UP00393,Rajesh Pal,,2001-05-23,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-Central-Ring,"236, Near Prem Nagar PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0394,UP00394,Manoj Siddiqui,,1993-10-17,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-East-Ring,"199, Near Shahpur PS, Gorakhpur, Uttar Pradesh",core_gang
UP-CRIM-0395,UP00395,Ramesh Pal,,2002-08-18,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-West-Ring,"63, Near Gorakhnath PS, Gorakhpur, Uttar Pradesh",core_gang
UP-CRIM-0396,UP00396,Munna Gurjar,,1994-05-17,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"84, Near Chetganj PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0397,UP00397,Dhananjay Nagar,,1981-10-12,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-East-Ring,"176, Near Tajganj PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0398,UP00398,Manoj Nishad,,1975-02-16,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-West-Ring,"153, Near Barra PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0399,UP00399,Mukhtar Kushwaha,,1986-08-13,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-Central-Ring,"115, Near Prem Nagar PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0400,UP00400,Abhay Nagar,,1996-02-04,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-East-Ring,"66, Near Sihani Gate PS, Ghaziabad, Uttar Pradesh",core_gang
UP-CRIM-0401,UP00401,Akhilesh Kushwaha,Akhilesh Kushwaha @ Pandit,1987-08-22,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-West-Ring,"180, Near Kotwali PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0402,UP00402,Ajay Dubey,,1975-09-27,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-Central-Ring,"198, Near Partapur PS, Meerut, Uttar Pradesh",core_gang
UP-CRIM-0403,UP00403,Imran Verma,Imran Verma @ Raja,1991-05-01,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-East-Ring,"74, Near Raunahi PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0404,UP00404,Imran Srivastav,,1990-04-12,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-West-Ring,"182, Near Nauchandi PS, Meerut, Uttar Pradesh",core_gang
UP-CRIM-0405,UP00405,Sonu Gautam,,1981-01-23,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"137, Near Civil Lines PS, Prayagraj, Uttar Pradesh",core_gang
UP-CRIM-0406,UP00406,Satish Shukla,,1981-12-06,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-East-Ring,"20, Near Nawabad PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0407,UP00407,Guddu Tomar,,1997-11-12,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-West-Ring,"127, Near Kotwali PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0408,UP00408,Mahesh Mishra,,1986-04-19,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-Central-Ring,"116, Near Hari Parbat PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0409,UP00409,Anil Nishad,,1979-06-14,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-East-Ring,"106, Near Dashashwamedh PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0410,UP00410,Amit Maurya,,1983-04-03,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-West-Ring,"235, Near Hari Parbat PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0411,UP00411,Amit Rajput,,1990-07-20,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-Central-Ring,"197, Near Kotwali PS, Gorakhpur, Uttar Pradesh",core_gang
UP-CRIM-0412,UP00412,Atiq Qureshi,,1992-11-13,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-East-Ring,"36, Near Partapur PS, Meerut, Uttar Pradesh",core_gang
UP-CRIM-0413,UP00413,Pramod Nagar,,1993-11-25,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-West-Ring,"45, Near Dashashwamedh PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0414,UP00414,Suresh Shukla,,1984-10-25,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-Central-Ring,"222, Near Gorakhnath PS, Gorakhpur, Uttar Pradesh",core_gang
UP-CRIM-0415,UP00415,Deepak Pandey,Deepak Pandey @ Pandit,1995-08-06,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-East-Ring,"245, Near Sector 20 PS, Gautam Buddha Nagar (Noida), Uttar Pradesh",core_gang
UP-CRIM-0416,UP00416,Satish Jaiswal,Satish Jaiswal @ Chacha,1986-04-27,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-West-Ring,"106, Near Mahanagar PS, Lucknow, Uttar Pradesh",core_gang
UP-CRIM-0417,UP00417,Amit Verma,,1996-03-18,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-Central-Ring,"194, Near Ayodhya Kotwali PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0418,UP00418,Ajay Maurya,,1992-10-05,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-East-Ring,"184, Near Collectorganj PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0419,UP00419,Gufran Dubey,,1996-12-13,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-West-Ring,"248, Near Civil Lines PS, Meerut, Uttar Pradesh",core_gang
UP-CRIM-0420,UP00420,Munna Yadav,,1983-07-07,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-Central-Ring,"126, Near Cantt PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0421,UP00421,Akhilesh Mishra,,1989-11-14,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-East-Ring,"235, Near Cantt PS, Gorakhpur, Uttar Pradesh",core_gang
UP-CRIM-0422,UP00422,Alok Shukla,Alok Shukla @ Contractor,1988-10-23,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-West-Ring,"249, Near Dashashwamedh PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0423,UP00423,Pramod Kushwaha,,1995-04-16,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-Central-Ring,"162, Near Kotwali PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0424,UP00424,Atiq Bind,,1988-11-27,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-East-Ring,"151, Near Sector 24 PS, Gautam Buddha Nagar (Noida), Uttar Pradesh",core_gang
UP-CRIM-0425,UP00425,Brijesh Tomar,Brijesh Tomar @ Kabadi,1986-11-12,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-West-Ring,"180, Near Sector 20 PS, Gautam Buddha Nagar (Noida), Uttar Pradesh",core_gang
UP-CRIM-0426,UP00426,Rakesh Khan,,1976-01-12,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"48, Near Sipri Bazar PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0427,UP00427,Mahesh Mishra,Mahesh Mishra @ Pahalwan,1988-06-11,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-East-Ring,"65, Near Kotwali PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0428,UP00428,Vikram Shukla,Vikram Shukla @ Contractor,1979-07-27,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-West-Ring,"26, Near Ramgarh Tal PS, Gorakhpur, Uttar Pradesh",core_gang
UP-CRIM-0429,UP00429,Suresh Rawat,,1985-08-19,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-Central-Ring,"99, Near Chinhat PS, Lucknow, Uttar Pradesh",core_gang
UP-CRIM-0430,UP00430,Satish Gurjar,,1981-07-10,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-East-Ring,"37, Near Gomti Nagar PS, Lucknow, Uttar Pradesh",core_gang
UP-CRIM-0431,UP00431,Dhananjay Bind,Dhananjay Bind @ Pahalwan,1999-07-20,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-West-Ring,"245, Near Sigra PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0432,UP00432,Manoj Qureshi,,1997-03-20,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-Central-Ring,"24, Near Chetganj PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0433,UP00433,Sanjay Mishra,,1994-05-21,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-East-Ring,"234, Near Etmadpur PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0434,UP00434,Brijesh Srivastav,,1985-08-26,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-West-Ring,"153, Near Chetganj PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0435,UP00435,Sanjay Tomar,,1998-05-26,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"214, Near Hazratganj PS, Lucknow, Uttar Pradesh",core_gang
UP-CRIM-0436,UP00436,Tariq Verma,,2000-07-17,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-East-Ring,"62, Near Ayodhya Kotwali PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0437,UP00437,Satish Verma,,1993-04-26,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-West-Ring,"102, Near Sipri Bazar PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0438,UP00438,Satish Jaiswal,,1983-09-18,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"174, Near Sigra PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0439,UP00439,Tariq Maurya,,2001-01-28,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-East-Ring,"111, Near Gomti Nagar PS, Lucknow, Uttar Pradesh",core_gang
UP-CRIM-0440,UP00440,Guddu Mishra,Guddu Mishra @ Contractor,1987-01-09,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-West-Ring,"200, Near Katra PS, Prayagraj, Uttar Pradesh",core_gang
UP-CRIM-0441,UP00441,Bablu Pandey,,1998-02-08,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-Central-Ring,"18, Near Prem Nagar PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0442,UP00442,Dhananjay Gupta,,1983-10-09,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-East-Ring,"196, Near Sipri Bazar PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0443,UP00443,Imran Shukla,,1979-01-06,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-West-Ring,"208, Near Subhash Nagar PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0444,UP00444,Virendra Mishra,,1997-11-10,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-Central-Ring,"114, Near Sikandra PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0445,UP00445,Manoj Chauhan,Manoj Chauhan @ Vakil,1980-01-15,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-East-Ring,"161, Near Indirapuram PS, Ghaziabad, Uttar Pradesh",core_gang
UP-CRIM-0446,UP00446,Pramod Khan,,1994-06-13,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-West-Ring,"63, Near Rakabganj PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0447,UP00447,Deepak Tripathi,,2000-05-10,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"220, Near Sipri Bazar PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0448,UP00448,Babloo Pandey,,1983-06-10,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-East-Ring,"144, Near Hari Parbat PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0449,UP00449,Tariq Verma,,2001-03-21,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-West-Ring,"158, Near Kotwali PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0450,UP00450,Neeraj Nagar,,1989-02-24,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-Central-Ring,"36, Near Subhash Nagar PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0451,UP00451,Alok Chaudhary,,1998-10-05,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-East-Ring,"75, Near Civil Lines PS, Prayagraj, Uttar Pradesh",core_gang
UP-CRIM-0452,UP00452,Imran Nagar,,1980-10-21,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-West-Ring,"11, Near Sipri Bazar PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0453,UP00453,Ravindra Tripathi,,1976-06-21,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"93, Near Kotwali PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0454,UP00454,Tariq Shukla,,1990-07-23,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-East-Ring,"32, Near Bhelupur PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0455,UP00455,Sonu Jaiswal,,1994-06-20,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-West-Ring,"12, Near Cantt PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0456,UP00456,Rajesh Srivastav,,1978-09-22,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-Central-Ring,"84, Near Bhelupur PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0457,UP00457,Dharmendra Gupta,,1980-02-15,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-East-Ring,"36, Near Kotwali PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0458,UP00458,Rizwan Pandey,,1996-07-18,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-West-Ring,"68, Near Sihani Gate PS, Ghaziabad, Uttar Pradesh",core_gang
UP-CRIM-0459,UP00459,Alok Chauhan,,1981-06-19,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-Central-Ring,"24, Near Kotwali PS, Ghaziabad, Uttar Pradesh",core_gang
UP-CRIM-0460,UP00460,Brijesh Nagar,,1999-10-27,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-East-Ring,"131, Near Prem Nagar PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0461,UP00461,Ajay Rawat,Ajay Rawat @ Don,1988-08-07,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-West-Ring,"159, Near Naini PS, Prayagraj, Uttar Pradesh",core_gang
UP-CRIM-0462,UP00462,Mahesh Srivastav,,1983-11-17,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-Central-Ring,"148, Near Kotwali PS, Ghaziabad, Uttar Pradesh",core_gang
UP-CRIM-0463,UP00463,Suresh Tripathi,,1977-10-03,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-East-Ring,"116, Near Prem Nagar PS, Bareilly, Uttar Pradesh",core_gang
