txn_id,sender_id,sender_name,sender_account,receiver_id,receiver_name,receiver_account,amount_inr,timestamp,day,txn_type,ground_truth_flag
UP-TXN-02143,UP00230,Tariq Qureshi,PUNB000000000230,UP00585,Satish Tyagi,UBIN000000000585,431293,2024-04-05 16:35:00,96,RTGS,none
UP-TXN-02144,UP00069,Pramod Yadav,BARB000000000069,UP00293,Imran Singh,PUNB000000000293,49536,2024-05-13 14:39:00,134,NEFT,hawala_structuring
UP-TXN-02145,UP00311,Babloo Ansari,PUNB000000000311,UP00318,Abhay Rawat,BARB000000000318,46680,2024-04-21 18:50:00,112,UPI,hawala_structuring
UP-TXN-02146,UP00479,Manoj Singh,PUNB000000000479,UP00403,Imran Verma,SBIN000000000403,359556,2024-03-03 12:11:00,63,RTGS,none
UP-TXN-02147,UP00046,Rajesh Dubey,SBIN000000000046,UP00290,Pramod Yadav,PUNB000000000290,46045,2024-02-18 19:34:00,49,NEFT,hawala_structuring
UP-TXN-02148,UP00354,Akhilesh Rajput,PUNB000000000354,UP00448,Babloo Pandey,BARB000000000448,47683,2024-03-26 11:29:00,86,NEFT,hawala_structuring
UP-TXN-02149,UP00290,Pramod Yadav,PUNB000000000290,UP00007,Gufran Siddiqui,PUNB000000000007,257661,2024-05-31 18:59:00,152,RTGS,none
UP-TXN-02150,UP00347,Babloo Tripathi,UBIN000000000347,UP00133,Anil Nishad,BARB000000000133,57153,2024-06-04 13:06:00,156,IMPS,none
UP-TXN-02151,UP00149,Neeraj Khan,UBIN000000000149,UP00063,Sanjay Pandey,SBIN000000000063,45227,2024-06-30 15:23:00,182,NEFT,hawala_structuring
UP-TXN-02152,UP00117,Munna Gurjar,PUNB000000000117,UP00504,Anil Tiwari,PUNB000000000504,354196,2024-07-03 09:35:00,185,RTGS,none
UP-TXN-02153,UP00133,Anil Nishad,BARB000000000133,UP00471,Imran Gupta,SBIN000000000471,47576,2024-04-11 14:35:00,102,IMPS,hawala_structuring
UP-TXN-02154,UP00036,Amit Kushwaha,SBIN000000000036,UP00218,Dharmendra Gupta,UBIN000000000218,406200,2024-05-19 10:32:00,140,RTGS,none
UP-TXN-02155,UP00153,Sunil Shukla,HDFC000000000153,UP00474,Neeraj Pal,BARB000000000474,71134,2024-08-27 19:44:00,240,NEFT,none
UP-TXN-02156,UP00168,Ravindra Srivastav,PUNB000000000168,UP00531,Atiq Siddiqui,BARB000000000531,351290,2024-07-18 09:36:00,200,RTGS,none
UP-TXN-02157,UP00461,Ajay Rawat,UBIN000000000461,UP00352,Chhotu Tomar,UBIN000000000352,48227,2024-04-21 19:02:00,112,IMPS,hawala_structuring
UP-TXN-02158,UP00600,Imran Chaudhary,SBIN000000000600,UP00271,Atiq Yadav,BARB000000000271,48798,2024-06-01 15:56:00,153,NEFT,hawala_structuring
UP-TXN-02159,UP00303,Ravindra Chaudhary,BARB000000000303,UP00540,Ramesh Khan,PUNB000000000540,45892,2024-03-21 11:29:00,81,IMPS,hawala_structuring
UP-TXN-02160,UP00146,Abhay Rajput,UBIN000000000146,UP00400,Abhay Nagar,PUNB000000000400,49047,2024-05-19 11:07:00,140,NEFT,hawala_structuring
UP-TXN-02161,UP00337,Ravindra Pal,PUNB000000000337,UP00451,Alok Chaudhary,UBIN000000000451,74980,2024-03-07 13:26:00,67,IMPS,none
UP-TXN-02162,UP00469,Dhananjay Dubey,SBIN000000000469,UP00059,Aslam Chauhan,BARB000000000059,68146,2024-07-24 13:34:00,206,NEFT,none
UP-TXN-02163,UP00304,Rajesh Mishra,BARB000000000304,UP00040,Rizwan Mishra,UBIN000000000040,46135,2024-01-30 18:40:00,30,IMPS,hawala_structuring
UP-TXN-02164,UP00521,Rizwan Kushwaha,UBIN000000000521,UP00465,Abhay Nagar,SBIN000000000465,434318,2024-06-01 18:37:00,153,RTGS,none
UP-TXN-02165,UP00031,Imran Tomar,PUNB000000000031,UP00285,Abhay Yadav,BARB000000000285,411518,2024-04-24 13:19:00,115,RTGS,none
UP-TXN-02166,UP00150,Virendra Yadav,PUNB000000000150,UP00230,Tariq Qureshi,PUNB000000000230,418008,2024-06-14 17:06:00,166,RTGS,none
UP-TXN-02167,UP00095,Akhilesh Tomar,BARB000000000095,UP00440,Guddu Mishra,UBIN000000000440,443529,2024-07-31 17:03:00,213,RTGS,none
UP-TXN-02168,UP00212,Akhilesh Nagar,HDFC000000000212,UP00186,Sunil Rajput,SBIN000000000186,48504,2024-08-17 13:03:00,230,NEFT,hawala_structuring
UP-TXN-02169,UP00511,Munna Jaiswal,UBIN000000000511,UP00476,Sonu Siddiqui,BARB000000000476,48615,2024-06-23 17:34:00,175,IMPS,hawala_structuring
UP-TXN-02170,UP00340,Akhilesh Tomar,SBIN000000000340,UP00020,Santosh Gurjar,BARB000000000020,48349,2024-03-06 13:23:00,66,UPI,hawala_structuring
UP-TXN-02171,UP00150,Virendra Yadav,PUNB000000000150,UP00094,Dharmendra Shukla,BARB000000000094,175847,2024-01-21 14:22:00,21,NEFT,none
UP-TXN-02172,UP00223,Rakesh Bind,SBIN000000000223,UP00292,Rakesh Rajput,BARB000000000292,124714,2024-03-18 09:59:00,78,NEFT,none
UP-TXN-02173,UP00453,Ravindra Tripathi,PUNB000000000453,UP00433,Sanjay Mishra,BARB000000000433,93426,2024-08-27 18:40:00,240,IMPS,none
UP-TXN-02174,UP00378,Abhay Rawat,SBIN000000000378,UP00436,Tariq Verma,SBIN000000000436,49573,2024-03-16 17:18:00,76,UPI,hawala_structuring
UP-TXN-02175,UP00088,Pankaj Tomar,BARB000000000088,UP00407,Guddu Tomar,UBIN000000000407,130524,2024-03-16 16:28:00,76,NEFT,none
UP-TXN-02176,UP00335,Pankaj Srivastav,UBIN000000000335,UP00440,Guddu Mishra,UBIN000000000440,18482,2024-07-27 11:55:00,209,NEFT,none
UP-TXN-02177,UP00357,Amit Shukla,HDFC000000000357,UP00572,Rakesh Ansari,UBIN000000000572,41323,2024-08-01 11:26:00,214,NEFT,none
UP-TXN-02178,UP00505,Rakesh Siddiqui,UBIN000000000505,UP00410,Amit Maurya,BARB000000000410,126555,2024-01-07 09:54:00,7,IMPS,none
UP-TXN-02179,UP00191,Suresh Pal,SBIN000000000191,UP00274,Ajay Singh,HDFC000000000274,48895,2024-08-17 17:05:00,230,NEFT,hawala_structuring
UP-TXN-02180,UP00463,Suresh Tripathi,UBIN000000000463,UP00300,Aslam Dubey,UBIN000000000300,48751,2024-02-24 09:07:00,55,UPI,hawala_structuring
UP-TXN-02181,UP00094,Dharmendra Shukla,BARB000000000094,UP00084,Guddu Nishad,UBIN000000000084,46947,2024-02-04 09:18:00,35,UPI,hawala_structuring
UP-TXN-02182,UP00438,Satish Jaiswal,BARB000000000438,UP00020,Santosh Gurjar,BARB000000000020,45480,2024-01-03 15:33:00,3,IMPS,hawala_structuring
UP-TXN-02183,UP00355,Santosh Chauhan,PUNB000000000355,UP00307,Neeraj Shukla,SBIN000000000307,345981,2024-08-22 17:20:00,235,RTGS,none
UP-TXN-02184,UP00530,Amit Nagar,UBIN000000000530,UP00096,Chhotu Dubey,HDFC000000000096,235992,2024-05-06 17:20:00,127,RTGS,none
UP-TXN-02185,UP00250,Rajesh Gurjar,UBIN000000000250,UP00130,Brijesh Nagar,BARB000000000130,399588,2024-03-26 13:19:00,86,RTGS,none
UP-TXN-02186,UP00145,Akhilesh Shukla,SBIN000000000145,UP00298,Munna Gurjar,SBIN000000000298,48902,2024-04-17 10:07:00,108,UPI,hawala_structuring
UP-TXN-02187,UP00094,Dharmendra Shukla,BARB000000000094,UP00278,Babloo Gautam,SBIN000000000278,409824,2024-01-28 17:48:00,28,RTGS,none
UP-TXN-02188,UP00375,Santosh Jaiswal,BARB000000000375,UP00307,Neeraj Shukla,SBIN000000000307,46538,2024-01-05 16:17:00,5,NEFT,hawala_structuring
UP-TXN-02189,UP00094,Dharmendra Shukla,BARB000000000094,UP00198,Tariq Bind,HDFC000000000198,47619,2024-04-04 10:56:00,95,IMPS,hawala_structuring
UP-TXN-02190,UP00243,Dharmendra Chaudhary,UBIN000000000243,UP00532,Amit Qureshi,BARB000000000532,46543,2024-05-08 11:09:00,129,IMPS,hawala_structuring
UP-TXN-02191,UP00312,Dharmendra Singh,SBIN000000000312,UP00547,Aslam Dubey,PUNB000000000547,46795,2024-05-17 13:37:00,138,NEFT,hawala_structuring
UP-TXN-02192,UP00529,Dhananjay Kushwaha,SBIN000000000529,UP00443,Imran Shukla,UBIN000000000443,362852,2024-07-26 13:19:00,208,RTGS,none
UP-TXN-02193,UP00263,Ajay Gautam,UBIN000000000263,UP00495,Tariq Chaudhary,PUNB000000000495,45801,2024-03-17 17:02:00,77,UPI,hawala_structuring
UP-TXN-02194,UP00374,Ramesh Rajput,PUNB000000000374,UP00474,Neeraj Pal,BARB000000000474,24492,2024-01-29 19:16:00,29,Bank Transfer,none
UP-TXN-02195,UP00011,Chhotu Gupta,PUNB000000000011,UP00378,Abhay Rawat,SBIN000000000378,11484,2024-07-06 14:13:00,188,NEFT,none
UP-TXN-02196,UP00157,Imran Singh,PUNB000000000157,UP00100,Rakesh Srivastav,HDFC000000000100,315653,2024-03-29 15:25:00,89,RTGS,none
UP-TXN-02197,UP00005,Ravindra Kushwaha,UBIN000000000005,UP00597,Anil Ansari,SBIN000000000597,304250,2024-02-03 09:16:00,34,RTGS,none
UP-TXN-02198,UP00445,Manoj Chauhan,PUNB000000000445,UP00205,Anil Dubey,BARB000000000205,385611,2024-07-04 12:27:00,186,RTGS,none
UP-TXN-02199,UP00452,Imran Nagar,PUNB000000000452,UP00046,Rajesh Dubey,SBIN000000000046,281469,2024-05-21 18:38:00,142,RTGS,none
UP-TXN-02200,UP00339,Atiq Pal,PUNB000000000339,UP00135,Sunil Shukla,HDFC000000000135,273497,2024-06-05 17:27:00,157,RTGS,none
UP-TXN-02201,UP00316,Satish Pal,BARB000000000316,UP00502,Neeraj Qureshi,UBIN000000000502,49937,2024-07-19 15:52:00,201,NEFT,hawala_structuring
UP-TXN-02202,UP00322,Rajesh Verma,PUNB000000000322,UP00375,Santosh Jaiswal,BARB000000000375,48522,2024-08-13 13:25:00,226,IMPS,hawala_structuring
UP-TXN-02203,UP00243,Dharmendra Chaudhary,UBIN000000000243,UP00275,Sanjay Ansari,HDFC000000000275,161318,2024-01-04 15:03:00,4,IMPS,none
UP-TXN-02204,UP00250,Rajesh Gurjar,UBIN000000000250,UP00350,Aslam Pandey,BARB000000000350,45489,2024-05-12 15:05:00,133,IMPS,hawala_structuring
UP-TXN-02205,UP00548,Aslam Tiwari,PUNB000000000548,UP00224,Neeraj Pandey,BARB000000000224,46913,2024-08-03 18:57:00,216,IMPS,hawala_structuring
UP-TXN-02206,UP00479,Manoj Singh,PUNB000000000479,UP00089,Santosh Siddiqui,HDFC000000000089,63650,2024-02-22 15:49:00,53,NEFT,none
UP-TXN-02207,UP00092,Vikram Rawat,SBIN000000000092,UP00576,Babloo Shukla,SBIN000000000576,49333,2024-02-29 13:21:00,60,UPI,hawala_structuring
UP-TXN-02208,UP00286,Abhay Jaiswal,HDFC000000000286,UP00529,Dhananjay Kushwaha,SBIN000000000529,307924,2024-08-15 18:35:00,228,RTGS,none
UP-TXN-02209,UP00102,Deepak Gautam,SBIN000000000102,UP00370,Neeraj Chaudhary,PUNB000000000370,47637,2024-01-24 14:25:00,24,IMPS,hawala_structuring
UP-TXN-02210,UP00017,Dharmendra Yadav,UBIN000000000017,UP00176,Amit Tiwari,UBIN000000000176,227926,2024-01-18 13:12:00,18,RTGS,none
UP-TXN-02211,UP00188,Pankaj Yadav,PUNB000000000188,UP00577,Pappu Pandey,SBIN000000000577,95826,2024-08-12 17:26:00,225,Bank Transfer,none
UP-TXN-02212,UP00317,Satish Tiwari,SBIN000000000317,UP00077,Suresh Khan,PUNB000000000077,46870,2024-06-25 15:57:00,177,UPI,hawala_structuring
UP-TXN-02213,UP00015,Amit Tyagi,SBIN000000000015,UP00532,Amit Qureshi,BARB000000000532,405421,2024-05-19 09:01:00,140,RTGS,none
UP-TXN-02214,UP00364,Akhilesh Gautam,SBIN000000000364,UP00184,Imran Nishad,UBIN000000000184,306710,2024-04-02 19:36:00,93,RTGS,none
UP-TXN-02215,UP00041,Neeraj Pal,SBIN000000000041,UP00381,Chhotu Gurjar,PUNB000000000381,45283,2024-01-29 12:11:00,29,NEFT,hawala_structuring
UP-TXN-02216,UP00156,Imran Verma,BARB000000000156,UP00420,Munna Yadav,SBIN000000000420,94104,2024-06-23 19:15:00,175,IMPS,none
UP-TXN-02217,UP00548,Aslam Tiwari,PUNB000000000548,UP00511,Munna Jaiswal,UBIN000000000511,46915,2024-07-05 11:51:00,187,UPI,hawala_structuring
UP-TXN-02218,UP00076,Mahesh Mishra,PUNB000000000076,UP00017,Dharmendra Yadav,UBIN000000000017,182528,2024-05-18 15:24:00,139,NEFT,none
UP-TXN-02219,UP00081,Manoj Siddiqui,SBIN000000000081,UP00322,Rajesh Verma,PUNB000000000322,47854,2024-07-27 17:48:00,209,IMPS,hawala_structuring
UP-TXN-02220,UP00224,Neeraj Pandey,BARB000000000224,UP00019,Tariq Gautam,PUNB000000000019,126366,2024-02-22 13:31:00,53,Bank Transfer,none
UP-TXN-02221,UP00050,Akhilesh Rawat,UBIN000000000050,UP00078,Rizwan Gurjar,SBIN000000000078,160864,2024-05-18 17:06:00,139,NEFT,none
UP-TXN-02222,UP00545,Ravindra Qureshi,HDFC000000000545,UP00334,Sonu Mishra,UBIN000000000334,48067,2024-05-01 13:56:00,122,UPI,hawala_structuring
UP-TXN-02223,UP00319,Vikram Chauhan,HDFC000000000319,UP00023,Sanjay Jaiswal,PUNB000000000023,191130,2024-01-15 12:30:00,15,NEFT,none
UP-TXN-02224,UP00054,Sonu Chaudhary,SBIN000000000054,UP00378,Abhay Rawat,SBIN000000000378,45413,2024-06-18 12:31:00,170,IMPS,hawala_structuring
UP-TXN-02225,UP00190,Pappu Rawat,SBIN000000000190,UP00093,Abhay Nishad,UBIN000000000093,47453,2024-05-03 16:23:00,124,Bank Transfer,hawala_structuring
UP-TXN-02226,UP00354,Akhilesh Rajput,PUNB000000000354,UP00338,Sonu Shukla,PUNB000000000338,47147,2024-08-01 09:21:00,214,IMPS,hawala_structuring
UP-TXN-02227,UP00039,Deepak Bind,PUNB000000000039,UP00202,Pramod Tiwari,UBIN000000000202,46673,2024-08-09 15:52:00,222,NEFT,hawala_structuring
UP-TXN-02228,UP00143,Vikram Pal,PUNB000000000143,UP00583,Vikram Gurjar,SBIN000000000583,240906,2024-08-02 10:04:00,215,RTGS,none
UP-TXN-02229,UP00316,Satish Pal,BARB000000000316,UP00347,Babloo Tripathi,UBIN000000000347,46348,2024-02-18 19:56:00,49,UPI,hawala_structuring
UP-TXN-02230,UP00285,Abhay Yadav,BARB000000000285,UP00212,Akhilesh Nagar,HDFC000000000212,49174,2024-03-31 15:00:00,91,UPI,hawala_structuring
UP-TXN-02231,UP00092,Vikram Rawat,SBIN000000000092,UP00292,Rakesh Rajput,BARB000000000292,48974,2024-01-26 18:20:00,26,UPI,hawala_structuring
UP-TXN-02232,UP00286,Abhay Jaiswal,HDFC000000000286,UP00591,Anil Ansari,HDFC000000000591,333201,2024-06-10 16:08:00,162,RTGS,none
UP-TXN-02233,UP00201,Chhotu Maurya,BARB000000000201,UP00277,Dharmendra Gautam,SBIN000000000277,45643,2024-02-08 16:17:00,39,NEFT,hawala_structuring
UP-TXN-02234,UP00077,Suresh Khan,PUNB000000000077,UP00328,Atiq Chauhan,PUNB000000000328,208211,2024-04-02 11:32:00,93,RTGS,none
UP-TXN-02235,UP00336,Dhananjay Rawat,PUNB000000000336,UP00125,Babloo Gupta,SBIN000000000125,406289,2024-01-10 10:28:00,10,RTGS,none
UP-TXN-02236,UP00030,Ramesh Maurya,PUNB000000000030,UP00175,Munna Rajput,HDFC000000000175,46087,2024-04-03 09:52:00,94,NEFT,hawala_structuring
UP-TXN-02237,UP00107,Ravindra Jaiswal,PUNB000000000107,UP00345,Vikram Dubey,SBIN000000000345,45377,2024-07-16 15:53:00,198,IMPS,hawala_structuring
UP-TXN-02238,UP00165,Mukhtar Nagar,SBIN000000000165,UP00312,Dharmendra Singh,SBIN000000000312,418896,2024-07-22 09:45:00,204,RTGS,none
UP-TXN-02239,UP00062,Manoj Chauhan,UBIN000000000062,UP00371,Rizwan Pandey,SBIN000000000371,47725,2024-02-22 14:50:00,53,NEFT,hawala_structuring
UP-TXN-02240,UP00361,Chhotu Nishad,PUNB000000000361,UP00326,Abhay Pal,PUNB000000000326,48771,2024-08-01 19:28:00,214,IMPS,hawala_structuring
UP-TXN-02241,UP00030,Ramesh Maurya,PUNB000000000030,UP00221,Deepak Kushwaha,SBIN000000000221,47445,2024-02-08 18:50:00,39,IMPS,hawala_structuring
UP-TXN-02242,UP00086,Guddu Srivastav,SBIN000000000086,UP00538,Suresh Pal,BARB000000000538,336862,2024-05-03 13:57:00,124,RTGS,none
UP-TXN-02243,UP00481,Ajay Ansari,BARB000000000481,UP00211,Satish Shukla,SBIN000000000211,66407,2024-01-01 15:52:00,1,Bank Transfer,none
UP-TXN-02244,UP00494,Amit Gautam,SBIN000000000494,UP00164,Akhilesh Yadav,HDFC000000000164,47756,2024-02-08 14:23:00,39,NEFT,hawala_structuring
UP-TXN-02245,UP00353,Brijesh Dubey,SBIN000000000353,UP00101,Abhay Ansari,BARB000000000101,47643,2024-06-29 11:27:00,181,NEFT,hawala_structuring
UP-TXN-02246,UP00034,Satish Jaiswal,BARB000000000034,UP00575,Suresh Gautam,PUNB000000000575,48083,2024-04-04 16:47:00,95,NEFT,hawala_structuring
UP-TXN-02247,UP00294,Akhilesh Mishra,SBIN000000000294,UP00519,Deepak Gautam,PUNB000000000519,349006,2024-02-19 13:18:00,50,RTGS,none
UP-TXN-02248,UP00434,Brijesh Srivastav,BARB000000000434,UP00566,Ajay Rajput,PUNB000000000566,354911,2024-02-18 13:08:00,49,RTGS,none
UP-TXN-02249,UP00037,Sunil Gautam,PUNB000000000037,UP00584,Alok Pandey,PUNB000000000584,48223,2024-03-12 15:59:00,72,UPI,hawala_structuring
UP-TXN-02250,UP00044,Mahesh Pandey,BARB000000000044,UP00013,Satish Siddiqui,SBIN000000000013,47593,2024-07-05 09:55:00,187,IMPS,hawala_structuring
UP-TXN-02251,UP00315,Pramod Gautam,SBIN000000000315,UP00550,Babloo Maurya,PUNB000000000550,8090,2024-08-08 19:38:00,221,NEFT,none
UP-TXN-02252,UP00133,Anil Nishad,BARB000000000133,UP00179,Pramod Gurjar,PUNB000000000179,46104,2024-05-19 17:22:00,140,IMPS,hawala_structuring
UP-TXN-02253,UP00076,Mahesh Mishra,PUNB000000000076,UP00052,Amit Yadav,UBIN000000000052,49837,2024-07-16 17:11:00,198,UPI,hawala_structuring
UP-TXN-02254,UP00048,Imran Maurya,PUNB000000000048,UP00482,Munna Singh,SBIN000000000482,86025,2024-04-11 09:24:00,102,Bank Transfer,none
UP-TXN-02255,UP00565,Ravindra Tomar,PUNB000000000565,UP00536,Brijesh Gautam,BARB000000000536,303582,2024-05-26 19:32:00,147,RTGS,none
UP-TXN-02256,UP00371,Rizwan Pandey,SBIN000000000371,UP00429,Suresh Rawat,SBIN000000000429,49743,2024-04-28 13:03:00,119,NEFT,hawala_structuring
UP-TXN-02257,UP00178,Rizwan Siddiqui,PUNB000000000178,UP00277,Dharmendra Gautam,SBIN000000000277,48561,2024-04-16 11:22:00,107,NEFT,hawala_structuring
UP-TXN-02258,UP00375,Santosh Jaiswal,BARB000000000375,UP00393,Rajesh Pal,PUNB000000000393,319236,2024-06-09 16:41:00,161,RTGS,none
UP-TXN-02259,UP00498,Imran Pandey,SBIN000000000498,UP00111,Deepak Yadav,PUNB000000000111,77220,2024-05-26 12:36:00,147,Bank Transfer,none
UP-TXN-02260,UP00131,Tariq Nishad,PUNB000000000131,UP00052,Amit Yadav,UBIN000000000052,49923,2024-07-18 16:12:00,200,IMPS,hawala_structuring
UP-TXN-02261,UP00384,Dharmendra Singh,HDFC000000000384,UP00035,Rizwan Nagar,SBIN000000000035,47216,2024-03-07 15:40:00,67,NEFT,hawala_structuring
UP-TXN-02262,UP00358,Akhilesh Nagar,UBIN000000000358,UP00202,Pramod Tiwari,UBIN000000000202,45930,2024-07-01 14:14:00,183,IMPS,hawala_structuring
UP-TXN-02263,UP00374,Ramesh Rajput,PUNB000000000374,UP00308,Imran Jaiswal,UBIN000000000308,381347,2024-01-26 19:59:00,26,RTGS,none
UP-TXN-02264,UP00184,Imran Nishad,UBIN000000000184,UP00548,Aslam Tiwari,PUNB000000000548,435091,2024-06-06 10:22:00,158,RTGS,none
UP-TXN-02265,UP00425,Brijesh Tomar,HDFC000000000425,UP00140,Chhotu Gupta,SBIN000000000140,48365,2024-01-24 19:53:00,24,UPI,hawala_structuring
UP-TXN-02266,UP00029,Ramesh Gautam,PUNB000000000029,UP00588,Mukhtar Kushwaha,SBIN000000000588,318341,2024-07-18 15:20:00,200,RTGS,none
UP-TXN-02267,UP00587,Mukhtar Yadav,PUNB000000000587,UP00214,Imran Yadav,PUNB000000000214,175721,2024-03-08 11:54:00,68,Bank Transfer,none
UP-TXN-02268,UP00133,Anil Nishad,BARB000000000133,UP00251,Santosh Rajput,SBIN000000000251,45708,2024-04-13 14:36:00,104,IMPS,hawala_structuring
UP-TXN-02269,UP00334,Sonu Mishra,UBIN000000000334,UP00315,Pramod Gautam,SBIN000000000315,90759,2024-01-26 09:11:00,26,IMPS,none
UP-TXN-02270,UP00502,Neeraj Qureshi,UBIN000000000502,UP00364,Akhilesh Gautam,SBIN000000000364,138717,2024-02-10 11:20:00,41,IMPS,none
UP-TXN-02271,UP00173,Sonu Dubey,PUNB000000000173,UP00471,Imran Gupta,SBIN000000000471,63304,2024-03-31 16:38:00,91,NEFT,none
UP-TXN-02272,UP00310,Sanjay Dubey,SBIN000000000310,UP00155,Satish Tyagi,SBIN000000000155,41081,2024-03-02 10:08:00,62,IMPS,none
UP-TXN-02273,UP00127,Akhilesh Pandey,SBIN000000000127,UP00535,Mahesh Srivastav,SBIN000000000535,108069,2024-07-29 18:46:00,211,NEFT,none
UP-TXN-02274,UP00590,Atiq Jaiswal,BARB000000000590,UP00172,Sonu Chauhan,UBIN000000000172,332148,2024-08-03 10:58:00,216,RTGS,none
UP-TXN-02275,UP00421,Akhilesh Mishra,SBIN000000000421,UP00539,Akhilesh Pandey,PUNB000000000539,392234,2024-06-04 09:36:00,156,RTGS,none
UP-TXN-02276,UP00017,Dharmendra Yadav,UBIN000000000017,UP00482,Munna Singh,SBIN000000000482,46645,2024-06-29 14:45:00,181,IMPS,hawala_structuring
UP-TXN-02277,UP00191,Suresh Pal,SBIN000000000191,UP00038,Sunil Tiwari,PUNB000000000038,47616,2024-03-30 09:33:00,90,IMPS,hawala_structuring
UP-TXN-02278,UP00584,Alok Pandey,PUNB000000000584,UP00423,Pramod Kushwaha,SBIN000000000423,46856,2024-05-08 11:07:00,129,IMPS,hawala_structuring
UP-TXN-02279,UP00171,Babloo Qureshi,PUNB000000000171,UP00299,Santosh Maurya,PUNB000000000299,315471,2024-08-17 18:09:00,230,RTGS,none
UP-TXN-02280,UP00484,Dhananjay Nishad,PUNB000000000484,UP00217,Abhay Bind,BARB000000000217,283634,2024-04-29 19:53:00,120,RTGS,none
UP-TXN-02281,UP00452,Imran Nagar,PUNB000000000452,UP00206,Pramod Yadav,BARB000000000206,47011,2024-07-23 19:10:00,205,NEFT,hawala_structuring
UP-TXN-02282,UP00111,Deepak Yadav,PUNB000000000111,UP00200,Sonu Khan,PUNB000000000200,242791,2024-08-11 14:41:00,224,RTGS,none
UP-TXN-02283,UP00387,Ravindra Rajput,PUNB000000000387,UP00583,Vikram Gurjar,SBIN000000000583,195368,2024-01-08 16:00:00,8,IMPS,none
UP-TXN-02284,UP00099,Alok Tomar,PUNB000000000099,UP00177,Imran Srivastav,BARB000000000177,45868,2024-03-08 13:15:00,68,IMPS,hawala_structuring
UP-TXN-02285,UP00391,Dhananjay Pandey,BARB000000000391,UP00448,Babloo Pandey,BARB000000000448,313997,2024-07-21 14:37:00,203,RTGS,none
UP-TXN-02286,UP00298,Munna Gurjar,SBIN000000000298,UP00206,Pramod Yadav,BARB000000000206,87480,2024-07-28 16:53:00,210,NEFT,none
UP-TXN-02287,UP00519,Deepak Gautam,PUNB000000000519,UP00567,Tariq Pandey,SBIN000000000567,238399,2024-05-17 18:12:00,138,RTGS,none
UP-TXN-02288,UP00537,Guddu Srivastav,SBIN000000000537,UP00080,Ramesh Verma,SBIN000000000080,45815,2024-05-23 09:28:00,144,UPI,hawala_structuring
UP-TXN-02289,UP00309,Suresh Gupta,SBIN000000000309,UP00199,Rizwan Yadav,PUNB000000000199,46955,2024-04-22 10:34:00,113,UPI,hawala_structuring
UP-TXN-02290,UP00521,Rizwan Kushwaha,UBIN000000000521,UP00377,Santosh Singh,UBIN000000000377,48342,2024-01-22 12:30:00,22,UPI,hawala_structuring
UP-TXN-02291,UP00355,Santosh Chauhan,PUNB000000000355,UP00340,Akhilesh Tomar,SBIN000000000340,283599,2024-01-02 16:18:00,2,RTGS,none
UP-TXN-02292,UP00336,Dhananjay Rawat,PUNB000000000336,UP00419,Gufran Dubey,SBIN000000000419,255896,2024-06-21 16:36:00,173,RTGS,none
UP-TXN-02293,UP00330,Akhilesh Yadav,PUNB000000000330,UP00498,Imran Pandey,SBIN000000000498,48317,2024-01-10 19:08:00,10,NEFT,hawala_structuring
UP-TXN-02294,UP00216,Gufran Chauhan,HDFC000000000216,UP00490,Mukhtar Mishra,PUNB000000000490,407539,2024-02-23 19:36:00,54,RTGS,none
UP-TXN-02295,UP00457,Dharmendra Gupta,UBIN000000000457,UP00113,Imran Siddiqui,SBIN000000000113,47158,2024-07-20 19:28:00,202,UPI,hawala_structuring
UP-TXN-02296,UP00174,Ramesh Kushwaha,SBIN000000000174,UP00132,Chhotu Singh,SBIN000000000132,260363,2024-03-02 16:12:00,62,RTGS,none
UP-TXN-02297,UP00168,Ravindra Srivastav,PUNB000000000168,UP00366,Mukhtar Tripathi,SBIN000000000366,45110,2024-01-11 12:26:00,11,UPI,hawala_structuring
UP-TXN-02298,UP00527,Suresh Pandey,SBIN000000000527,UP00413,Pramod Nagar,BARB000000000413,46716,2024-07-23 10:56:00,205,NEFT,hawala_structuring
UP-TXN-02299,UP00455,Sonu Jaiswal,SBIN000000000455,UP00566,Ajay Rajput,PUNB000000000566,46540,2024-01-26 15:56:00,26,IMPS,hawala_structuring
UP-TXN-02300,UP00214,Imran Yadav,PUNB000000000214,UP00106,Mahesh Chauhan,BARB000000000106,265611,2024-07-28 14:13:00,210,RTGS,none
UP-TXN-02301,UP00458,Rizwan Pandey,PUNB000000000458,UP00244,Satish Bind,UBIN000000000244,48625,2024-07-01 16:20:00,183,IMPS,hawala_structuring
UP-TXN-02302,UP00291,Rakesh Rawat,UBIN000000000291,UP00124,Chhotu Chaudhary,PUNB000000000124,373529,2024-05-18 14:14:00,139,RTGS,none
UP-TXN-02303,UP00400,Abhay Nagar,PUNB000000000400,UP00187,Rakesh Mishra,UBIN000000000187,49081,2024-08-28 14:52:00,241,UPI,hawala_structuring
UP-TXN-02304,UP00276,Alok Gupta,PUNB000000000276,UP00178,Rizwan Siddiqui,PUNB000000000178,430559,2024-04-22 12:11:00,113,RTGS,none
UP-TXN-02305,UP00144,Rakesh Rajput,PUNB000000000144,UP00423,Pramod Kushwaha,SBIN000000000423,49031,2024-07-04 19:33:00,186,NEFT,hawala_structuring
UP-TXN-02306,UP00457,Dharmendra Gupta,UBIN000000000457,UP00494,Amit Gautam,SBIN000000000494,45021,2024-04-13 11:11:00,104,UPI,hawala_structuring
