call_id,caller_id,caller_name,caller_phone,callee_id,callee_name,callee_phone,timestamp,day,call_type,duration_sec,cell_tower_location
UP-CDR-001903,UP00026,Rajesh Shukla,9412000026,UP00191,Suresh Pal,9125000191,2024-06-25 04:07:31,177,voice,608,"Sigra PS Tower, Varanasi"
UP-CDR-001904,UP00600,Imran Chaudhary,7007000600,UP00181,Sanjay Yadav,9837000181,2024-06-03 12:01:49,155,voice,1154,"Dhoomanganj PS Tower, Prayagraj"
UP-CDR-001905,UP00155,Satish Tyagi,9125000155,UP00417,Amit Verma,9125000417,2024-01-25 23:01:18,25,voice,755,"Sector 39 PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001906,UP00575,Suresh Gautam,7007000575,UP00345,Vikram Dubey,9125000345,2024-07-24 19:26:29,206,voice,962,"Surajpur PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001907,UP00266,Gufran Khan,7500000266,UP00221,Deepak Kushwaha,8006000221,2024-03-04 09:43:41,64,voice,819,"Mahanagar PS Tower, Lucknow"
UP-CDR-001908,UP00240,Deepak Bind,9719000240,UP00224,Neeraj Pandey,8840000224,2024-01-16 14:41:21,16,voice,540,"Raunahi PS Tower, Ayodhya"
UP-CDR-001909,UP00219,Abhay Shukla,9412000219,UP00350,Aslam Pandey,9719000350,2024-04-15 07:11:45,106,sms,233,"Kotwali PS Tower, Kanpur Nagar"
UP-CDR-001910,UP00940,Imran Gautam,9719000940,UP01580,Deepak Srivastav,8006001580,2024-03-15 10:19:45,75,sms,568,"Sahibabad PS Tower, Ghaziabad"
UP-CDR-001911,UP00507,Amit Singh,8840000507,UP00079,Pramod Gautam,9450000079,2024-08-20 04:36:07,233,voice,385,"Hari Parbat PS Tower, Agra"
UP-CDR-001912,UP00782,Aslam Kushwaha,9125000782,UP00839,Munna Singh,7007000839,2024-07-18 20:31:18,200,sms,273,"Kotwali PS Tower, Ayodhya"
UP-CDR-001913,UP00451,Alok Chaudhary,9839000451,UP00134,Chhotu Tripathi,9837000134,2024-01-29 05:36:00,29,voice,252,"Dashashwamedh PS Tower, Varanasi"
UP-CDR-001914,UP00395,Ramesh Pal,9415000395,UP01235,Chhotu Yadav,9837001235,2024-01-24 00:59:37,24,voice,432,"Govind Nagar PS Tower, Kanpur Nagar"
UP-CDR-001915,UP00291,Rakesh Rawat,8840000291,UP00182,Bablu Pandey,8840000182,2024-08-13 00:50:33,226,voice,570,"Nawabad PS Tower, Jhansi"
UP-CDR-001916,UP00395,Ramesh Pal,9415000395,UP00583,Vikram Gurjar,9839000583,2024-02-04 06:20:10,35,voice,981,"Sector 24 PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001917,UP00456,Rajesh Srivastav,9415000456,UP00020,Santosh Gurjar,7007000020,2024-07-01 15:57:06,183,voice,585,"Sector 39 PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001918,UP00483,Abhay Yadav,9125000483,UP00141,Mahesh Dubey,9412000141,2024-07-10 01:41:20,192,voice,744,"Shahpur PS Tower, Gorakhpur"
UP-CDR-001919,UP00501,Ravindra Maurya,9125000501,UP00300,Aslam Dubey,9125000300,2024-08-03 05:02:06,216,voice,621,"Chakeri PS Tower, Kanpur Nagar"
UP-CDR-001920,UP01869,Pramod Tomar,9839001869,UP02493,Tariq Bind,9927002493,2024-05-25 09:43:23,146,voice,168,"Alambagh PS Tower, Lucknow"
UP-CDR-001921,UP00419,Gufran Dubey,8006000419,UP00058,Suresh Jaiswal,7007000058,2024-04-26 04:57:12,117,voice,178,"Brahmpuri PS Tower, Meerut"
UP-CDR-001922,UP00394,Manoj Siddiqui,9839000394,UP01469,Sonu Khan,9839001469,2024-06-02 10:13:42,154,voice,348,"Shahganj PS Tower, Agra"
UP-CDR-001923,UP00277,Dharmendra Gautam,9837000277,UP00065,Munna Srivastav,9839000065,2024-08-28 04:49:03,241,voice,944,"Kotwali PS Tower, Bareilly"
UP-CDR-001924,UP00451,Alok Chaudhary,9839000451,UP00388,Mahesh Tripathi,9839000388,2024-05-19 01:40:54,140,voice,820,"Tajganj PS Tower, Agra"
UP-CDR-001925,UP02275,Brijesh Tomar,9412002275,UP00904,Pappu Khan,9125000904,2024-06-12 16:38:37,164,voice,235,"Etmadpur PS Tower, Agra"
UP-CDR-001926,UP02758,Satish Rajput,9415002758,UP00491,Anil Rawat,7007000491,2024-02-12 12:07:08,43,voice,387,"Brahmpuri PS Tower, Meerut"
UP-CDR-001927,UP00467,Mahesh Pal,9125000467,UP00272,Neeraj Chauhan,9450000272,2024-05-09 04:47:27,130,voice,1150,"Cantt PS Tower, Ayodhya"
UP-CDR-001928,UP00225,Abhay Tripathi,9450000225,UP00053,Rajesh Chauhan,9719000053,2024-06-29 18:46:49,181,voice,740,"Chakeri PS Tower, Kanpur Nagar"
UP-CDR-001929,UP00117,Munna Gurjar,9415000117,UP00552,Abhay Khan,9450000552,2024-08-08 14:05:23,221,voice,666,"Sector 39 PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001930,UP00340,Akhilesh Tomar,9450000340,UP00480,Rakesh Nishad,9839000480,2024-04-08 22:13:24,99,voice,114,"Nauchandi PS Tower, Meerut"
UP-CDR-001931,UP01007,Deepak Rawat,7500001007,UP01259,Tariq Gautam,9412001259,2024-05-27 19:25:36,148,voice,1002,"Rakabganj PS Tower, Agra"
UP-CDR-001932,UP00906,Sonu Tyagi,9412000906,UP01572,Amit Pal,9415001572,2024-07-09 03:38:19,191,voice,75,"Kotwali PS Tower, Jhansi"
UP-CDR-001933,UP01064,Rizwan Gautam,9837001064,UP02971,Akhilesh Rawat,9415002971,2024-08-13 17:37:32,226,sms,681,"Kavi Nagar PS Tower, Ghaziabad"
UP-CDR-001934,UP00387,Ravindra Rajput,8006000387,UP00149,Neeraj Khan,9450000149,2024-04-11 00:58:33,102,voice,312,"Sector 24 PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001935,UP02271,Vikram Mishra,8006002271,UP00709,Anil Shukla,9415000709,2024-06-24 10:35:11,176,sms,1075,"Subhash Nagar PS Tower, Bareilly"
UP-CDR-001936,UP00004,Imran Nishad,7500000004,UP00455,Sonu Jaiswal,8840000455,2024-05-10 00:18:24,131,voice,281,"George Town PS Tower, Prayagraj"
UP-CDR-001937,UP00041,Neeraj Pal,9839000041,UP00116,Tariq Gautam,9839000116,2024-06-22 20:59:09,174,voice,811,"Cantt PS Tower, Ayodhya"
UP-CDR-001938,UP00380,Brijesh Gurjar,9125000380,UP00396,Munna Gurjar,7007000396,2024-03-19 17:56:45,79,sms,976,"Sector 24 PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001939,UP00139,Manoj Bind,9927000139,UP00293,Imran Singh,9839000293,2024-04-09 16:58:02,100,sms,1158,"Gorakhnath PS Tower, Gorakhpur"
UP-CDR-001940,UP00138,Deepak Tiwari,9839000138,UP00252,Atiq Dubey,9415000252,2024-05-21 14:49:18,142,voice,823,"Nawabad PS Tower, Jhansi"
UP-CDR-001941,UP00560,Guddu Verma,9927000560,UP00012,Akhilesh Nagar,9450000012,2024-06-24 06:34:41,176,voice,1146,"Phase 2 PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001942,UP00040,Rizwan Mishra,8006000040,UP00253,Mahesh Chaudhary,9927000253,2024-07-17 02:27:30,199,voice,1199,"Kavi Nagar PS Tower, Ghaziabad"
UP-CDR-001943,UP00465,Abhay Nagar,9839000465,UP00013,Satish Siddiqui,7500000013,2024-02-13 17:02:20,44,voice,717,"Shivpur PS Tower, Varanasi"
UP-CDR-001944,UP00076,Mahesh Mishra,9450000076,UP00106,Mahesh Chauhan,7500000106,2024-06-12 10:48:42,164,voice,61,"Nawabad PS Tower, Jhansi"
UP-CDR-001945,UP00489,Pramod Srivastav,7007000489,UP01495,Gufran Chauhan,8840001495,2024-08-19 14:40:15,232,voice,516,"Alambagh PS Tower, Lucknow"
UP-CDR-001946,UP00468,Mukhtar Verma,9415000468,UP00561,Rizwan Verma,8006000561,2024-06-25 19:25:48,177,voice,502,"Dhoomanganj PS Tower, Prayagraj"
UP-CDR-001947,UP00486,Deepak Rawat,7007000486,UP00200,Sonu Khan,9837000200,2024-04-11 20:46:52,102,voice,1103,"Sector 39 PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001948,UP00905,Babloo Tiwari,9450000905,UP01182,Pramod Maurya,7007001182,2024-03-12 03:26:41,72,voice,713,"Collectorganj PS Tower, Kanpur Nagar"
UP-CDR-001949,UP00352,Chhotu Tomar,8006000352,UP00317,Satish Tiwari,9450000317,2024-05-16 15:50:47,137,sms,168,"George Town PS Tower, Prayagraj"
UP-CDR-001950,UP02854,Ajay Yadav,9415002854,UP00384,Dharmendra Singh,9927000384,2024-07-10 08:01:25,192,voice,493,"Brahmpuri PS Tower, Meerut"
UP-CDR-001951,UP00302,Dharmendra Dubey,9450000302,UP00037,Sunil Gautam,8840000037,2024-01-19 03:09:36,19,voice,643,"Chinhat PS Tower, Lucknow"
UP-CDR-001952,UP00223,Rakesh Bind,9125000223,UP00577,Pappu Pandey,9415000577,2024-06-07 07:17:08,159,voice,561,"Knowledge Park PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001953,UP00523,Imran Shukla,9412000523,UP00581,Ravindra Chauhan,7007000581,2024-07-13 03:55:29,195,sms,89,"Izzatnagar PS Tower, Bareilly"
UP-CDR-001954,UP00328,Atiq Chauhan,9927000328,UP00169,Atiq Qureshi,9125000169,2024-07-10 23:34:45,192,sms,882,"Tiwaripur PS Tower, Gorakhpur"
UP-CDR-001955,UP00043,Bablu Singh,9450000043,UP00344,Neeraj Kushwaha,9837000344,2024-07-17 16:38:47,199,voice,847,"Sihani Gate PS Tower, Ghaziabad"
UP-CDR-001956,UP00043,Bablu Singh,9450000043,UP00367,Abhay Srivastav,9837000367,2024-02-11 04:47:31,42,voice,708,"Collectorganj PS Tower, Kanpur Nagar"
UP-CDR-001957,UP01751,Satish Dubey,9837001751,UP00347,Babloo Tripathi,8006000347,2024-04-23 01:19:53,114,voice,186,"Chakeri PS Tower, Kanpur Nagar"
UP-CDR-001958,UP00463,Suresh Tripathi,9837000463,UP00870,Deepak Siddiqui,9125000870,2024-07-20 05:54:09,202,voice,241,"Kotwali PS Tower, Kanpur Nagar"
UP-CDR-001959,UP00439,Tariq Maurya,9125000439,UP00254,Gufran Ansari,9415000254,2024-06-18 21:18:53,170,voice,951,"Kotwali PS Tower, Ghaziabad"
UP-CDR-001960,UP00287,Rajesh Gautam,9125000287,UP00006,Rizwan Chaudhary,8006000006,2024-01-14 19:13:54,14,voice,546,"Kavi Nagar PS Tower, Ghaziabad"
UP-CDR-001961,UP00431,Dhananjay Bind,7007000431,UP00126,Tariq Pandey,8840000126,2024-05-25 17:41:44,146,voice,440,"Prem Nagar PS Tower, Jhansi"
UP-CDR-001962,UP00262,Tariq Tiwari,8006000262,UP00440,Guddu Mishra,9450000440,2024-02-19 19:10:28,50,voice,740,"Sector 20 PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001963,UP00130,Brijesh Nagar,9412000130,UP00421,Akhilesh Mishra,9450000421,2024-04-22 16:02:25,113,voice,1070,"Sahibabad PS Tower, Ghaziabad"
UP-CDR-001964,UP02771,Dhananjay Chauhan,9450002771,UP00586,Mahesh Srivastav,9839000586,2024-08-14 16:53:03,227,voice,944,"Chowk PS Tower, Lucknow"
UP-CDR-001965,UP00507,Amit Singh,8840000507,UP00522,Pankaj Srivastav,9837000522,2024-01-18 21:20:43,18,voice,240,"Sigra PS Tower, Varanasi"
UP-CDR-001966,UP00727,Pappu Pal,9450000727,UP02693,Pappu Rajput,9412002693,2024-04-20 05:09:11,111,voice,513,"Shahpur PS Tower, Gorakhpur"
UP-CDR-001967,UP00588,Mukhtar Kushwaha,7007000588,UP02972,Anil Gautam,8840002972,2024-07-04 13:49:17,186,voice,622,"Mahanagar PS Tower, Lucknow"
UP-CDR-001968,UP00406,Satish Shukla,7007000406,UP00331,Sanjay Dubey,8006000331,2024-07-27 12:10:36,209,voice,942,"Rakabganj PS Tower, Agra"
UP-CDR-001969,UP00434,Brijesh Srivastav,9839000434,UP00206,Pramod Yadav,7500000206,2024-08-09 23:14:02,222,sms,1083,"Sigra PS Tower, Varanasi"
UP-CDR-001970,UP01605,Ravindra Gupta,9415001605,UP02574,Satish Chaudhary,9837002574,2024-01-15 03:35:09,15,voice,564,"Civil Lines PS Tower, Prayagraj"
UP-CDR-001971,UP00312,Dharmendra Singh,9839000312,UP00089,Santosh Siddiqui,9927000089,2024-02-29 08:07:19,60,sms,772,"Gorakhnath PS Tower, Gorakhpur"
UP-CDR-001972,UP00127,Akhilesh Pandey,9125000127,UP00151,Dharmendra Nishad,8840000151,2024-04-03 01:39:29,94,voice,267,"Prem Nagar PS Tower, Jhansi"
UP-CDR-001973,UP00136,Anil Qureshi,9837000136,UP00011,Chhotu Gupta,7500000011,2024-02-25 01:38:17,56,voice,466,"Phase 2 PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001974,UP00343,Tariq Kushwaha,7007000343,UP00210,Rizwan Nishad,9412000210,2024-05-23 23:50:31,144,voice,656,"Cantt PS Tower, Varanasi"
UP-CDR-001975,UP00088,Pankaj Tomar,9839000088,UP00183,Vikram Tripathi,8840000183,2024-02-22 22:05:26,53,voice,1127,"Izzatnagar PS Tower, Bareilly"
UP-CDR-001976,UP00191,Suresh Pal,9125000191,UP00345,Vikram Dubey,9125000345,2024-03-08 19:06:25,68,voice,1035,"Gorakhnath PS Tower, Gorakhpur"
UP-CDR-001977,UP00271,Atiq Yadav,9719000271,UP00304,Rajesh Mishra,8006000304,2024-05-22 18:38:02,143,voice,147,"Surajpur PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-001978,UP00078,Rizwan Gurjar,9125000078,UP00148,Pappu Gupta,9839000148,2024-06-05 07:43:12,157,voice,982,"Govind Nagar PS Tower, Kanpur Nagar"
UP-CDR-001979,UP00529,Dhananjay Kushwaha,9839000529,UP00426,Rakesh Khan,9450000426,2024-03-15 00:41:51,75,voice,1073,"Nawabad PS Tower, Jhansi"
UP-CDR-001980,UP02122,Gufran Gurjar,7500002122,UP01534,Vikram Verma,9837001534,2024-08-03 22:36:26,216,voice,181,"Prem Nagar PS Tower, Bareilly"
UP-CDR-001981,UP01200,Akhilesh Srivastav,8006001200,UP00936,Ravindra Siddiqui,9837000936,2024-03-28 22:49:59,88,voice,908,"Dhoomanganj PS Tower, Prayagraj"
UP-CDR-001982,UP01302,Sunil Gupta,9125001302,UP00414,Suresh Shukla,9415000414,2024-02-23 00:39:20,54,sms,708,"Baradari PS Tower, Bareilly"
UP-CDR-001983,UP00492,Virendra Nagar,9415000492,UP00311,Babloo Ansari,9412000311,2024-02-29 14:58:56,60,voice,519,"Prem Nagar PS Tower, Bareilly"
UP-CDR-001984,UP00518,Babloo Bind,9125000518,UP00279,Ravindra Chaudhary,9450000279,2024-01-18 00:02:16,18,voice,620,"Sigra PS Tower, Varanasi"
UP-CDR-001985,UP00031,Imran Tomar,7500000031,UP00295,Neeraj Bind,9839000295,2024-02-13 13:28:13,44,voice,487,"Collectorganj PS Tower, Kanpur Nagar"
UP-CDR-001986,UP00525,Abhay Verma,9839000525,UP00456,Rajesh Srivastav,9415000456,2024-03-11 01:20:15,71,voice,170,"Prem Nagar PS Tower, Bareilly"
UP-CDR-001987,UP00344,Neeraj Kushwaha,9837000344,UP00186,Sunil Rajput,9839000186,2024-01-16 00:06:45,16,sms,346,"Indirapuram PS Tower, Ghaziabad"
UP-CDR-001988,UP02194,Virendra Nishad,9415002194,UP02455,Tariq Siddiqui,9839002455,2024-07-16 11:54:41,198,voice,397,"Chowk PS Tower, Lucknow"
UP-CDR-001989,UP02809,Anil Rajput,9415002809,UP02079,Neeraj Singh,8006002079,2024-01-14 01:58:32,14,voice,798,"Ramgarh Tal PS Tower, Gorakhpur"
UP-CDR-001990,UP00087,Alok Tyagi,9839000087,UP00319,Vikram Chauhan,9719000319,2024-01-27 00:47:31,27,voice,301,"Dashashwamedh PS Tower, Varanasi"
UP-CDR-001991,UP00482,Munna Singh,7007000482,UP00095,Akhilesh Tomar,8006000095,2024-06-14 22:01:43,166,voice,620,"Cantt PS Tower, Varanasi"
UP-CDR-001992,UP00129,Amit Srivastav,9412000129,UP00111,Deepak Yadav,9415000111,2024-08-05 01:09:19,218,voice,1018,"Alambagh PS Tower, Lucknow"
UP-CDR-001993,UP00320,Ramesh Nagar,9415000320,UP00167,Sunil Kushwaha,9839000167,2024-07-29 19:28:03,211,sms,968,"Tajganj PS Tower, Agra"
UP-CDR-001994,UP01108,Guddu Singh,9839001108,UP02266,Santosh Tripathi,7007002266,2024-07-08 19:39:19,190,voice,833,"Rakabganj PS Tower, Agra"
UP-CDR-001995,UP00413,Pramod Nagar,8840000413,UP00500,Vikram Gurjar,8840000500,2024-01-04 15:27:37,4,voice,1116,"Kotwali PS Tower, Ayodhya"
UP-CDR-001996,UP00538,Suresh Pal,8006000538,UP00561,Rizwan Verma,8006000561,2024-03-29 17:36:54,89,voice,29,"Kotwali PS Tower, Jhansi"
UP-CDR-001997,UP00198,Tariq Bind,9837000198,UP00202,Pramod Tiwari,8840000202,2024-01-09 19:55:16,9,voice,1047,"Kotwali PS Tower, Kanpur Nagar"
UP-CDR-001998,UP01003,Pappu Ansari,9412001003,UP01553,Brijesh Bind,9415001553,2024-05-10 06:01:05,131,voice,279,"Nauchandi PS Tower, Meerut"
UP-CDR-001999,UP00186,Sunil Rajput,9839000186,UP00014,Bablu Bind,8006000014,2024-08-08 11:27:01,221,voice,39,"Tajganj PS Tower, Agra"
UP-CDR-002000,UP00732,Pramod Nishad,9927000732,UP02855,Brijesh Rawat,9719002855,2024-08-09 08:51:07,222,sms,472,"Kotwali PS Tower, Gorakhpur"
UP-CDR-002001,UP00474,Neeraj Pal,8840000474,UP00431,Dhananjay Bind,7007000431,2024-03-10 22:22:11,70,sms,429,"Raunahi PS Tower, Ayodhya"
UP-CDR-002002,UP00144,Rakesh Rajput,9927000144,UP00530,Amit Nagar,9415000530,2024-05-08 02:29:04,129,voice,771,"Partapur PS Tower, Meerut"
UP-CDR-002003,UP01946,Akhilesh Rajput,9450001946,UP00754,Pappu Gupta,9839000754,2024-01-12 00:52:05,12,voice,920,"Dhoomanganj PS Tower, Prayagraj"
UP-CDR-002004,UP01429,Dharmendra Tyagi,9412001429,UP01661,Imran Gurjar,8840001661,2024-05-10 23:58:38,131,voice,562,"Civil Lines PS Tower, Prayagraj"
UP-CDR-002005,UP02939,Vikram Chauhan,9719002939,UP02496,Tariq Pal,7007002496,2024-03-31 00:12:18,91,voice,1140,"Cantt PS Tower, Varanasi"
UP-CDR-002006,UP00422,Alok Shukla,9450000422,UP00361,Chhotu Nishad,9450000361,2024-01-12 02:46:17,12,voice,180,"Kalyanpur PS Tower, Kanpur Nagar"
UP-CDR-002007,UP00510,Rajesh Qureshi,8840000510,UP00093,Abhay Nishad,9450000093,2024-04-19 08:43:32,110,voice,500,"Kotwali PS Tower, Bareilly"
UP-CDR-002008,UP00445,Manoj Chauhan,9412000445,UP00007,Gufran Siddiqui,9719000007,2024-07-20 23:07:27,202,sms,95,"Nawabad PS Tower, Jhansi"
UP-CDR-002009,UP00591,Anil Ansari,9927000591,UP00415,Deepak Pandey,9719000415,2024-03-06 00:16:10,66,voice,384,"Cantt PS Tower, Gorakhpur"
UP-CDR-002010,UP00257,Abhay Dubey,7007000257,UP00155,Satish Tyagi,9125000155,2024-01-24 12:43:30,24,sms,847,"Brahmpuri PS Tower, Meerut"
UP-CDR-002011,UP02299,Atiq Qureshi,9412002299,UP01952,Gufran Gautam,9415001952,2024-07-13 18:48:27,195,voice,733,"Surajpur PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-002012,UP01045,Guddu Gupta,8006001045,UP00006,Rizwan Chaudhary,8006000006,2024-04-22 21:04:20,113,voice,865,"Kotwali PS Tower, Jhansi"
UP-CDR-002013,UP00298,Munna Gurjar,9415000298,UP00165,Mukhtar Nagar,7007000165,2024-01-17 08:33:44,17,sms,173,"Chakeri PS Tower, Kanpur Nagar"
UP-CDR-002014,UP00156,Imran Verma,9927000156,UP00279,Ravindra Chaudhary,9450000279,2024-03-06 22:47:04,66,voice,923,"Katra PS Tower, Prayagraj"
UP-CDR-002015,UP02614,Tariq Ansari,9839002614,UP00319,Vikram Chauhan,9719000319,2024-03-12 13:49:49,72,voice,1034,"Tiwaripur PS Tower, Gorakhpur"
UP-CDR-002016,UP02764,Rizwan Gurjar,9415002764,UP01136,Aslam Tiwari,8006001136,2024-02-15 07:41:52,46,voice,806,"Bhelupur PS Tower, Varanasi"
UP-CDR-002017,UP00572,Rakesh Ansari,9450000572,UP00198,Tariq Bind,9837000198,2024-07-13 19:07:00,195,voice,821,"Kotwali PS Tower, Kanpur Nagar"
UP-CDR-002018,UP00575,Suresh Gautam,7007000575,UP00479,Manoj Singh,9415000479,2024-01-21 06:49:25,21,voice,690,"Knowledge Park PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-002019,UP01548,Mahesh Jaiswal,9450001548,UP02332,Deepak Chaudhary,7007002332,2024-03-01 14:29:04,61,voice,238,"Kotwali PS Tower, Kanpur Nagar"
UP-CDR-002020,UP00421,Akhilesh Mishra,9450000421,UP00156,Imran Verma,9927000156,2024-08-28 02:24:51,241,voice,1086,"Bhelupur PS Tower, Varanasi"
UP-CDR-002021,UP00225,Abhay Tripathi,9450000225,UP00587,Mukhtar Yadav,8840000587,2024-03-19 06:17:52,79,voice,1097,"Bhelupur PS Tower, Varanasi"
UP-CDR-002022,UP01671,Ajay Tyagi,9837001671,UP02947,Santosh Nishad,9412002947,2024-01-30 07:18:37,30,voice,359,"Sihani Gate PS Tower, Ghaziabad"
UP-CDR-002023,UP00169,Atiq Qureshi,9125000169,UP02355,Amit Gautam,9125002355,2024-08-20 12:44:29,233,sms,166,"Sikandra PS Tower, Agra"
UP-CDR-002024,UP00116,Tariq Gautam,9839000116,UP00020,Santosh Gurjar,7007000020,2024-07-03 14:02:17,185,voice,608,"Raunahi PS Tower, Ayodhya"
UP-CDR-002025,UP00435,Sanjay Tomar,9415000435,UP00583,Vikram Gurjar,9839000583,2024-03-23 09:12:09,83,sms,889,"Kotwali PS Tower, Ayodhya"
UP-CDR-002026,UP00055,Pappu Pandey,8840000055,UP00410,Amit Maurya,9927000410,2024-06-17 08:06:54,169,sms,469,"Kotwali PS Tower, Gorakhpur"
UP-CDR-002027,UP00112,Sunil Srivastav,9415000112,UP02231,Rizwan Mishra,9837002231,2024-02-05 01:28:00,36,voice,1185,"Partapur PS Tower, Meerut"
UP-CDR-002028,UP00562,Anil Bind,9927000562,UP00251,Santosh Rajput,8840000251,2024-05-22 15:39:03,143,voice,211,"Ayodhya Kotwali PS Tower, Ayodhya"
UP-CDR-002029,UP00202,Pramod Tiwari,8840000202,UP00428,Vikram Shukla,8840000428,2024-05-11 15:20:04,132,voice,849,"Katra PS Tower, Prayagraj"
UP-CDR-002030,UP00176,Amit Tiwari,9839000176,UP00029,Ramesh Gautam,9450000029,2024-06-25 10:47:23,177,voice,188,"Hazratganj PS Tower, Lucknow"
UP-CDR-002031,UP02224,Brijesh Chauhan,8006002224,UP01486,Vikram Qureshi,9125001486,2024-06-05 07:11:51,157,voice,1126,"Ramgarh Tal PS Tower, Gorakhpur"
UP-CDR-002032,UP00050,Akhilesh Rawat,8840000050,UP00328,Atiq Chauhan,9927000328,2024-02-26 19:38:00,57,voice,631,"Mahanagar PS Tower, Lucknow"
UP-CDR-002033,UP00238,Virendra Tiwari,9415000238,UP00093,Abhay Nishad,9450000093,2024-01-01 19:04:30,1,voice,134,"Kotwali PS Tower, Ghaziabad"
UP-CDR-002034,UP00532,Amit Qureshi,7500000532,UP01066,Bablu Ansari,9415001066,2024-01-02 14:16:56,2,sms,1102,"Sikandra PS Tower, Agra"
UP-CDR-002035,UP02553,Sonu Singh,9415002553,UP00526,Rajesh Nishad,9415000526,2024-02-06 00:19:31,37,voice,139,"Rakabganj PS Tower, Agra"
UP-CDR-002036,UP02692,Ravindra Dubey,8840002692,UP02168,Brijesh Chauhan,9450002168,2024-04-29 18:28:45,120,voice,716,"Knowledge Park PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-002037,UP02527,Sunil Chauhan,7007002527,UP01726,Mukhtar Chaudhary,9719001726,2024-04-28 14:23:45,119,voice,963,"Etmadpur PS Tower, Agra"
UP-CDR-002038,UP00021,Mahesh Qureshi,9415000021,UP00513,Satish Shukla,9450000513,2024-04-26 14:54:49,117,voice,573,"Bhelupur PS Tower, Varanasi"
UP-CDR-002039,UP01571,Neeraj Gupta,7500001571,UP00498,Imran Pandey,9927000498,2024-06-12 02:27:38,164,voice,258,"Sihani Gate PS Tower, Ghaziabad"
UP-CDR-002040,UP02044,Babloo Pal,9719002044,UP00169,Atiq Qureshi,9125000169,2024-05-14 11:36:51,135,voice,165,"Baradari PS Tower, Bareilly"
UP-CDR-002041,UP00488,Suresh Pandey,7007000488,UP02842,Dhananjay Gupta,7500002842,2024-07-31 16:43:53,213,voice,1012,"Nawabad PS Tower, Jhansi"
UP-CDR-002042,UP00032,Babloo Tomar,9125000032,UP00519,Deepak Gautam,9415000519,2024-07-12 21:19:12,194,voice,121,"Shivpur PS Tower, Varanasi"
UP-CDR-002043,UP01252,Aslam Mishra,9839001252,UP01743,Sanjay Kushwaha,9450001743,2024-04-12 18:09:29,103,voice,425,"Surajpur PS Tower, Gautam Buddha Nagar (Noida)"
UP-CDR-002044,UP00002,Rajesh Tiwari,9927000002,UP00460,Brijesh Nagar,7500000460,2024-01-26 00:41:03,26,voice,494,"Rakabganj PS Tower, Agra"
UP-CDR-002045,UP00160,Deepak Gautam,9450000160,UP00318,Abhay Rawat,7500000318,2024-01-26 18:15:40,26,voice,184,"Kotwali PS Tower, Ayodhya"
UP-CDR-002046,UP00129,Amit Srivastav,9412000129,UP00159,Santosh Pandey,9839000159,2024-01-29 06:57:28,29,voice,36,"Kotwali PS Tower, Kanpur Nagar"
UP-CDR-002047,UP00125,Babloo Gupta,8840000125,UP00385,Rajesh Kushwaha,8006000385,2024-03-12 15:27:27,72,voice,795,"Baradari PS Tower, Bareilly"
UP-CDR-002048,UP00245,Babloo Ansari,7007000245,UP00438,Satish Jaiswal,9415000438,2024-07-17 00:37:52,199,voice,50,"Prem Nagar PS Tower, Jhansi"
UP-CDR-002049,UP00581,Ravindra Chauhan,7007000581,UP00593,Vikram Dubey,9412000593,2024-02-14 08:53:20,45,voice,136,"Indirapuram PS Tower, Ghaziabad"
UP-CDR-002050,UP00397,Dhananjay Nagar,7500000397,UP00037,Sunil Gautam,8840000037,2024-04-02 02:55:06,93,voice,157,"Partapur PS Tower, Meerut"
UP-CDR-002051,UP00432,Manoj Qureshi,8840000432,UP00232,Ajay Tripathi,9125000232,2024-07-12 18:08:24,194,sms,934,"Hazratganj PS Tower, Lucknow"
UP-CDR-002052,UP00439,Tariq Maurya,9125000439,UP00527,Suresh Pandey,8006000527,2024-03-29 01:46:08,89,sms,914,"Baradari PS Tower, Bareilly"
UP-CDR-002053,UP00093,Abhay Nishad,9450000093,UP00531,Atiq Siddiqui,9125000531,2024-03-05 11:18:06,65,voice,853,"Sihani Gate PS Tower, Ghaziabad"
UP-CDR-002054,UP00011,Chhotu Gupta,7500000011,UP00155,Satish Tyagi,9125000155,2024-01-09 20:43:14,9,voice,1057,"Kotwali PS Tower, Jhansi"
UP-CDR-002055,UP00370,Neeraj Chaudhary,9719000370,UP00345,Vikram Dubey,9125000345,2024-07-05 05:18:38,187,voice,270,"Kotwali PS Tower, Ayodhya"
